State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure,MDL,Uncertainty,Qualifier,Method Type,Method Code,Method Name,State Name,County Name,Date of Last Change
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,0:00,11/9/2018,8:00,47,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,1:00,11/9/2018,9:00,81,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,2:00,11/9/2018,10:00,60,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,3:00,11/9/2018,11:00,26,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,4:00,11/9/2018,12:00,17,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,5:00,11/9/2018,13:00,10,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,6:00,11/9/2018,14:00,9,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,7:00,11/9/2018,15:00,12,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,8:00,11/9/2018,16:00,12,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,9:00,11/9/2018,17:00,72,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,10:00,11/9/2018,18:00,73,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,11:00,11/9/2018,19:00,60,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,12:00,11/9/2018,20:00,31,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,13:00,11/9/2018,21:00,14,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,14:00,11/9/2018,22:00,17,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,15:00,11/9/2018,23:00,17,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,16:00,11/10/2018,0:00,24,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,17:00,11/10/2018,1:00,42,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,18:00,11/10/2018,2:00,47,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,19:00,11/10/2018,3:00,55,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,20:00,11/10/2018,4:00,60,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,21:00,11/10/2018,5:00,65,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,22:00,11/10/2018,6:00,77,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,13,1004,88101,3,37.9604,-122.356811,WGS84,PM2.5 - Local Conditions,11/9/2018,23:00,11/10/2018,7:00,81,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Contra Costa,1/28/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,0:00,11/9/2018,8:00,25.6,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,1:00,11/9/2018,9:00,32,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,2:00,11/9/2018,10:00,25.2,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,3:00,11/9/2018,11:00,20.4,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,4:00,11/9/2018,12:00,20,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,5:00,11/9/2018,13:00,17.8,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,6:00,11/9/2018,14:00,21.1,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,7:00,11/9/2018,15:00,23.2,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,8:00,11/9/2018,16:00,26.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,9:00,11/9/2018,17:00,27.7,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,10:00,11/9/2018,18:00,24.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,11:00,11/9/2018,19:00,21.9,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,12:00,11/9/2018,20:00,19.4,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,13:00,11/9/2018,21:00,23.1,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,14:00,11/9/2018,22:00,20.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,15:00,11/9/2018,23:00,16.1,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,16:00,11/10/2018,0:00,20,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,17:00,11/10/2018,1:00,22.1,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,18:00,11/10/2018,2:00,32.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,19:00,11/10/2018,3:00,38.4,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,20:00,11/10/2018,4:00,30.4,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,21:00,11/10/2018,5:00,35.7,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,22:00,11/10/2018,6:00,35.9,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,3,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,23:00,11/10/2018,7:00,38.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,0:00,11/9/2018,8:00,16.4,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,1:00,11/9/2018,9:00,26.7,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,2:00,11/9/2018,10:00,22.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,3:00,11/9/2018,11:00,20.5,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,4:00,11/9/2018,12:00,11.5,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,5:00,11/9/2018,13:00,14.5,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,6:00,11/9/2018,14:00,18.5,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,7:00,11/9/2018,15:00,18.1,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,8:00,11/9/2018,16:00,18.7,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,9:00,11/9/2018,17:00,20.6,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,10:00,11/9/2018,18:00,18.5,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,11:00,11/9/2018,19:00,17.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,12:00,11/9/2018,20:00,12.1,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,13:00,11/9/2018,21:00,16.5,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,14:00,11/9/2018,22:00,19.2,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,15:00,11/9/2018,23:00,19.7,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,16:00,11/10/2018,0:00,19.1,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,17:00,11/10/2018,1:00,23.8,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,18:00,11/10/2018,2:00,31.7,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,19:00,11/10/2018,3:00,36.6,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,20:00,11/10/2018,4:00,37.3,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,21:00,11/10/2018,5:00,34.7,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,22:00,11/10/2018,6:00,31.8,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,11,88101,4,36.78538,-119.77321,NAD83,PM2.5 - Local Conditions,11/9/2018,23:00,11/10/2018,7:00,34.6,Micrograms/cubic meter (LC),2,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,3/11/2019
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,0:00,11/9/2018,8:00,17,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,1:00,11/9/2018,9:00,16,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,2:00,11/9/2018,10:00,14,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,3:00,11/9/2018,11:00,12,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,4:00,11/9/2018,12:00,11,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,5:00,11/9/2018,13:00,14,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,6:00,11/9/2018,14:00,16,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,7:00,11/9/2018,15:00,13,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,8:00,11/9/2018,16:00,14,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,9:00,11/9/2018,17:00,9,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,10:00,11/9/2018,18:00,18,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,11:00,11/9/2018,19:00,21,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,12:00,11/9/2018,20:00,19,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,13:00,11/9/2018,21:00,14,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,14:00,11/9/2018,22:00,17,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,15:00,11/9/2018,23:00,19,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,16:00,11/10/2018,0:00,16,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,17:00,11/10/2018,1:00,15,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,18:00,11/10/2018,2:00,14,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,19:00,11/10/2018,3:00,21,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,20:00,11/10/2018,4:00,14,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,21:00,11/10/2018,5:00,12,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,22:00,11/10/2018,6:00,17,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,500,88101,1,36.985119,-119.658339,WGS84,PM2.5 - Local Conditions,11/9/2018,23:00,11/10/2018,7:00,11,Micrograms/cubic meter (LC),5,,,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,12/4/2018
6,19,2009,88101,3,36.634225,-120.382331,WGS84,PM2.5 - Local Conditions,11/9/2018,0:00,11/9/2018,8:00,4,Micrograms/cubic meter (LC),5,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,4/8/2019
6,19,2009,88101,3,36.634225,-120.382331,WGS84,PM2.5 - Local Conditions,11/9/2018,1:00,11/9/2018,9:00,4,Micrograms/cubic meter (LC),5,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,4/8/2019
6,19,2009,88101,3,36.634225,-120.382331,WGS84,PM2.5 - Local Conditions,11/9/2018,2:00,11/9/2018,10:00,5,Micrograms/cubic meter (LC),5,,IT,FEM,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,California,Fresno,4/8/2019
